time_s,x_m,y_m,z_m,yaw_rad
3.302000,0.388122827,0.255875170,0.050000001,1.155699980
3.322000,0.389322072,0.258625031,0.050000001,1.162699980
3.342000,0.390502065,0.261383206,0.050000001,1.169699980
3.362000,0.391662717,0.264149606,0.050000001,1.176699980
3.382000,0.392803997,0.266924053,0.050000001,1.183699980
3.402000,0.393925786,0.269706398,0.050000001,1.190699980
3.422000,0.395028085,0.272496521,0.050000001,1.197699980
3.442000,0.396110803,0.275294304,0.050000001,1.204699979
3.462000,0.397173941,0.278099597,0.050000001,1.211699979
3.482000,0.398217410,0.280912280,0.050000001,1.218699979
3.502000,0.399241149,0.283732176,0.050000001,1.225699979
3.522000,0.400245130,0.286559165,0.050000001,1.232699979
3.542000,0.401229292,0.289393127,0.050000001,1.239699979
3.562000,0.402193606,0.292233914,0.050000001,1.246699979
3.582000,0.403138012,0.295081377,0.050000001,1.253699979
3.602000,0.404062450,0.297935396,0.050000001,1.260699979
3.622000,0.404966891,0.300795764,0.050000001,1.267699978
3.642000,0.405851275,0.303662449,0.050000001,1.274699978
3.662000,0.406715631,0.306535244,0.050000001,1.281699978
3.682000,0.407559812,0.309414089,0.050000001,1.288699978
3.702000,0.408383816,0.312298656,0.050000001,1.295699978
3.722000,0.409187615,0.315188974,0.050000001,1.302699978
3.742000,0.409971178,0.318084836,0.050000001,1.309699978
3.762000,0.410734415,0.320986122,0.050000001,1.316699978
3.782000,0.411477357,0.323892683,0.050000001,1.323699977
3.802000,0.412199914,0.326804370,0.050000001,1.330699977
3.822000,0.412902057,0.329721034,0.050000001,1.337699977
3.842000,0.413583785,0.332642555,0.050000001,1.344699977
3.862000,0.414245069,0.335568786,0.050000001,1.351699977
3.882000,0.414885819,0.338499546,0.050000001,1.358699977
3.902000,0.415506035,0.341434717,0.050000001,1.365699977
3.922000,0.416105717,0.344374150,0.050000001,1.372699977
3.942000,0.416684806,0.347317725,0.050000001,1.379699977
3.962000,0.417243272,0.350265265,0.050000001,1.386699976
3.982000,0.417781055,0.353216678,0.050000001,1.393699976
4.002000,0.418298244,0.356171757,0.050000001,1.400699976
4.022000,0.418794632,0.359130383,0.050000001,1.407699976
4.042000,0.419270426,0.362092435,0.050000001,1.414699976
4.062000,0.419725358,0.365057707,0.050000001,1.421699976
4.082000,0.420159549,0.368026167,0.050000001,1.428699976
4.102000,0.420573056,0.370997608,0.050000001,1.435699976
4.122000,0.420965701,0.373971760,0.050000001,1.442699975
4.142000,0.421337485,0.376948655,0.050000001,1.449699975
4.162000,0.421688408,0.379928023,0.050000001,1.456699975
4.182000,0.422018468,0.382909805,0.050000001,1.463699975
4.202000,0.422327667,0.385893822,0.050000001,1.470699975
4.222000,0.422616005,0.388879925,0.050000001,1.477699975
4.242000,0.422883481,0.391867965,0.050000001,1.484699975
4.262000,0.423129916,0.394857824,0.050000001,1.491699975
4.282000,0.423355371,0.397849351,0.050000001,1.498699974
4.302000,0.423559964,0.400842398,0.050000001,1.505699974
4.322000,0.423743665,0.403836757,0.050000001,1.512699974
4.342000,0.423906237,0.406832337,0.050000001,1.519699974
4.362000,0.424047947,0.409829021,0.050000001,1.526699974
4.382000,0.424168676,0.412826568,0.050000001,1.533699974
4.402000,0.424268365,0.415824920,0.050000001,1.540699974
4.422000,0.424347162,0.418823868,0.050000001,1.547699974
4.442000,0.424404830,0.421823323,0.050000001,1.554699974
4.462000,0.424441636,0.424823105,0.050000001,1.561699973
4.482000,0.424457312,0.427823007,0.050000001,1.568699973
4.502000,0.424452096,0.430822909,0.050000001,1.575699973
4.522000,0.424425781,0.433822811,0.050000001,1.582699973
4.542000,0.424378544,0.436822444,0.050000001,1.589699973
4.562000,0.424310267,0.439821631,0.050000001,1.596699973
4.582000,0.424221009,0.442820311,0.050000001,1.603699973
4.602000,0.424110830,0.445818275,0.050000001,1.610699973
4.622000,0.423979551,0.448815405,0.050000001,1.617699972
4.642000,0.423827410,0.451811552,0.050000001,1.624699972
4.662000,0.423654228,0.454806566,0.050000001,1.631699972
4.682000,0.423460066,0.457800269,0.050000001,1.638699972
4.702000,0.423245043,0.460792571,0.050000001,1.645699972
4.722000,0.423009068,0.463783264,0.050000001,1.652699972
4.742000,0.422752023,0.466772228,0.050000001,1.659699972
4.762000,0.422474116,0.469759315,0.050000001,1.666699972
4.782000,0.422175348,0.472744405,0.050000001,1.673699971
4.802000,0.421855718,0.475727320,0.050000001,1.680699971
4.822000,0.421515226,0.478707910,0.050000001,1.687699971
4.842000,0.421153873,0.481686056,0.050000001,1.694699971
4.862000,0.420771658,0.484661609,0.050000001,1.701699971
4.882000,0.420368582,0.487634420,0.050000001,1.708699971
4.902000,0.419944644,0.490604371,0.050000001,1.715699971
4.922000,0.419500113,0.493571281,0.050000001,1.722699971
4.942000,0.419034749,0.496534973,0.050000001,1.729699971
4.962000,0.418548614,0.499495298,0.050000001,1.736699970
4.982000,0.418041825,0.502452195,0.050000001,1.743699970
5.002000,0.417514324,0.505405486,0.050000001,1.750699970
5.022000,0.416966140,0.508354962,0.050000001,1.757699970
5.042000,0.416397363,0.511300623,0.050000001,1.764699970
5.062000,0.415807962,0.514242113,0.050000001,1.771699970
5.082000,0.415197998,0.517179489,0.050000001,1.778699970
5.102000,0.414567471,0.520112455,0.050000001,1.785699970
5.122000,0.413916439,0.523041010,0.050000001,1.792699969
5.142000,0.413244933,0.525964856,0.050000001,1.799699969
5.162000,0.412552953,0.528883934,0.050000001,1.806699969
5.182000,0.411840588,0.531798065,0.050000001,1.813699969
5.202000,0.411107779,0.534707248,0.050000001,1.820699969
5.222000,0.410354674,0.537611187,0.050000001,1.827699969
5.242000,0.409581244,0.540509760,0.050000001,1.834699969
5.262000,0.408787549,0.543402791,0.050000001,1.841699969
5.282000,0.407973617,0.546290338,0.050000001,1.848699969
5.302000,0.407139510,0.549171925,0.050000001,1.855699968
5.322000,0.406285226,0.552047551,0.050000001,1.862699968
5.342000,0.405410826,0.554917216,0.050000001,1.869699968
5.362000,0.404516369,0.557780921,0.050000001,1.876699968
5.382000,0.403601885,0.560638070,0.050000001,1.883699968
5.402000,0.402667433,0.563488841,0.050000001,1.890699968
5.422000,0.401713073,0.566332996,0.050000001,1.897699968
5.442000,0.400738835,0.569170296,0.050000001,1.904699968
5.462000,0.399744719,0.572000861,0.050000001,1.911699967
5.482000,0.398730844,0.574824333,0.050000001,1.918699967
5.502000,0.397697210,0.577640593,0.050000001,1.925699967
5.522000,0.396643907,0.580449581,0.050000001,1.932699967
5.542000,0.395570934,0.583251178,0.050000001,1.939699967
5.562000,0.394478410,0.586045146,0.050000001,1.946699967
5.582000,0.393366337,0.588831425,0.050000001,1.953699967
5.602000,0.392234772,0.591609776,0.050000001,1.960699967
5.622000,0.391083807,0.594380200,0.050000001,1.967699966
5.642000,0.389913470,0.597142518,0.050000001,1.974699966
5.662000,0.388723820,0.599896550,0.050000001,1.981699966
5.682000,0.387514949,0.602642179,0.050000001,1.988699966
5.702000,0.386286855,0.605379343,0.050000001,1.995699966
5.722000,0.385039628,0.608107746,0.050000001,2.002699966
5.742000,0.383773327,0.610827446,0.050000001,2.009699966
5.762000,0.382488042,0.613538265,0.050000001,2.016699966
5.782000,0.381183833,0.616239905,0.050000001,2.023699966
5.802000,0.379860759,0.618932366,0.050000001,2.030699965
5.822000,0.378518820,0.621615469,0.050000001,2.037699965
5.842000,0.377158135,0.624289095,0.050000001,2.044699965
5.862000,0.375778824,0.626953185,0.050000001,2.051699965
5.882000,0.374380857,0.629607558,0.050000001,2.058699965
5.902000,0.372964323,0.632252097,0.050000001,2.065699965
5.922000,0.371529311,0.634886622,0.050000001,2.072699965
5.942000,0.370075911,0.637511015,0.050000001,2.079699965
5.962000,0.368604153,0.640125215,0.050000001,2.086699964
5.982000,0.367114156,0.642729044,0.050000001,2.093699964
6.002000,0.365605950,0.645322382,0.050000001,2.100699964
