time_s,x_m,y_m,z_m,yaw_rad
5.342000,0.132494733,0.184972510,0.050000001,1.869699968
5.362000,0.132196561,0.185927033,0.050000001,1.876699968
5.382000,0.131891757,0.186879426,0.050000001,1.883699968
5.402000,0.131580278,0.187829673,0.050000001,1.890699968
5.422000,0.131262153,0.188777685,0.050000001,1.897699968
5.442000,0.130937397,0.189723462,0.050000001,1.904699968
5.462000,0.130606025,0.190666974,0.050000001,1.911699967
5.482000,0.130268052,0.191608131,0.050000001,1.918699967
5.502000,0.129923508,0.192546904,0.050000001,1.925699967
5.522000,0.129572406,0.193483233,0.050000001,1.932699967
5.542000,0.129214749,0.194417089,0.050000001,1.939699967
5.562000,0.128850564,0.195348412,0.050000001,1.946699967
5.582000,0.128479883,0.196277171,0.050000001,1.953699967
5.602000,0.128102705,0.197203308,0.050000001,1.960699967
5.622000,0.127719045,0.198126778,0.050000001,1.967699966
5.642000,0.127328932,0.199047551,0.050000001,1.974699966
5.662000,0.126932383,0.199965551,0.050000001,1.981699966
5.682000,0.126529425,0.200880766,0.050000001,1.988699966
5.702000,0.126120076,0.201793149,0.050000001,1.995699966
5.722000,0.125704333,0.202702627,0.050000001,2.002699966
5.742000,0.125282243,0.203609213,0.050000001,2.009699966
5.762000,0.124853820,0.204512820,0.050000001,2.016699966
5.782000,0.124419078,0.205413371,0.050000001,2.023699966
5.802000,0.123978041,0.206310868,0.050000001,2.030699965
5.822000,0.123530738,0.207205251,0.050000001,2.037699965
5.842000,0.123077184,0.208096460,0.050000001,2.044699965
5.862000,0.122617394,0.208984494,0.050000001,2.051699965
5.882000,0.122151405,0.209869280,0.050000001,2.058699965
5.902000,0.121679232,0.210750788,0.050000001,2.065699965
5.922000,0.121200904,0.211628944,0.050000001,2.072699965
5.942000,0.120716438,0.212503746,0.050000001,2.079699965
5.962000,0.120225854,0.213375136,0.050000001,2.086699964
5.982000,0.119729184,0.214243054,0.050000001,2.093699964
6.002000,0.119226456,0.215107501,0.050000001,2.100699964
